State,Date,Time,City,Vehicle_Type,Junction_Type,Peak_Hour,Weather_Condition,Lane_Count,Accident_Reported,Traffic_Light_Status,Day_Type,Congestion_Level,Vehicle_Count,Avg_Speed_km_h,Traffic_Situation,Road_Type
Haryana,25-01-2025,0.30,Gurugram,Car,T-Junction,No,Cloudy,2,No,Red,Weekend,Low,569,70,Congested,Rural Road
Haryana,25-01-2025,0.45,Rohtak,Two-Wheeler,Crossroad,No,Sunny,4,Yes,Red,Weekend,Severe,416,43,Normal,Rural Road
Haryana,25-01-2025,1.00,Sonipat,Auto,Roundabout,No,Cloudy,3,Yes,Amber,Weekend,High,396,28,Congested,Urban Road
Haryana,25-01-2025,1.15,Karnal,Two-Wheeler,Crossroad,No,Sunny,3,No,Green,Weekend,Severe,122,60,Congested,Highway
Haryana,25-01-2025,1.30,Karnal,Truck,T-Junction,No,Sunny,4,Yes,Green,Weekend,Severe,88,70,Normal,Rural Road
Haryana,25-01-2025,1.45,Kurukshetra,Two-Wheeler,T-Junction,No,Fog,6,No,Red,Weekend,Medium,458,55,Normal,Rural Road
Haryana,25-01-2025,2.00,Hisar,Auto,Roundabout,No,Sunny,4,No,Red,Weekend,Medium,97,25,Normal,Urban Road
Haryana,25-01-2025,2.15,Rohtak,Truck,T-Junction,No,Clear,5,No,Amber,Weekend,High,436,51,Accident,Highway
Haryana,25-01-2025,2.30,Sonipat,Two-Wheeler,Crossroad,No,Fog,4,No,Red,Weekend,High,146,52,Accident,Highway
Haryana,25-01-2025,2.45,Faridabad,Truck,Crossroad,No,Sunny,4,Yes,Red,Weekend,High,503,27,Normal,Rural Road
Haryana,25-01-2025,3.00,Rohtak,Auto,T-Junction,No,Rain,4,No,Green,Weekend,Severe,373,48,Normal,Urban Road
Haryana,25-01-2025,3.15,Rohtak,Auto,Roundabout,No,Sunny,5,No,Amber,Weekend,Low,599,35,Accident,Urban Road
Haryana,25-01-2025,3.30,Rohtak,Auto,Roundabout,No,Rain,2,Yes,Amber,Weekend,High,217,31,Congested,Urban Road
Haryana,25-01-2025,3.45,Panipat,Car,T-Junction,No,Sunny,4,No,Amber,Weekend,Low,256,51,Congested,Highway
Haryana,25-01-2025,4.00,Yamunanagar,Two-Wheeler,T-Junction,No,Clear,4,No,Amber,Weekend,High,447,57,Accident,Urban Road
Haryana,25-01-2025,4.15,Panipat,Car,Roundabout,No,Sunny,3,Yes,Green,Weekend,Low,416,42,Accident,Urban Road
Haryana,25-01-2025,4.30,Kurukshetra,Bus,Roundabout,No,Rain,2,Yes,Red,Weekend,High,363,45,Accident,Highway
Haryana,25-01-2025,4.45,Kurukshetra,Bus,Crossroad,No,Rain,5,Yes,Green,Weekend,High,521,61,Accident,Rural Road
Haryana,25-01-2025,5.00,Faridabad,Bus,T-Junction,No,Sunny,3,No,Red,Weekend,High,464,60,Normal,Urban Road
Haryana,25-01-2025,5.15,Yamunanagar,Bus,Crossroad,No,Fog,5,No,Red,Weekend,Low,399,60,Accident,Rural Road
Haryana,25-01-2025,5.30,Kurukshetra,Car,Roundabout,No,Rain,2,Yes,Amber,Weekend,Low,102,21,Accident,Rural Road
Haryana,25-01-2025,5.45,Yamunanagar,Car,Roundabout,No,Rain,6,Yes,Red,Weekend,High,251,67,Normal,Rural Road
Haryana,25-01-2025,6.00,Karnal,Car,Crossroad,No,Fog,5,No,Green,Weekend,Severe,563,63,Accident,Highway
Haryana,25-01-2025,6.15,Karnal,Car,T-Junction,No,Rain,2,Yes,Amber,Weekend,Severe,418,65,Accident,Highway
Haryana,25-01-2025,6.30,Ambala,Truck,Crossroad,No,Clear,6,No,Green,Weekend,Severe,108,30,Accident,Urban Road
Haryana,25-01-2025,6.45,Panipat,Two-Wheeler,Crossroad,No,Clear,4,Yes,Red,Weekend,Severe,243,38,Normal,Rural Road
Haryana,25-01-2025,7.00,Ambala,Two-Wheeler,Roundabout,No,Cloudy,2,No,Red,Weekend,Medium,508,49,Accident,Rural Road
Haryana,25-01-2025,7.15,Kurukshetra,Bus,T-Junction,No,Cloudy,6,No,Red,Weekend,Severe,280,27,Congested,Urban Road
Haryana,25-01-2025,7.30,Sonipat,Two-Wheeler,T-Junction,No,Sunny,3,Yes,Green,Weekend,Severe,569,31,Accident,Highway
Haryana,25-01-2025,7.45,Rohtak,Auto,Crossroad,No,Cloudy,5,No,Red,Weekend,Low,147,25,Normal,Highway
Haryana,25-01-2025,8.00,Yamunanagar,Bus,Crossroad,Yes,Sunny,2,Yes,Amber,Weekend,Low,157,48,Normal,Urban Road
Haryana,25-01-2025,8.15,Yamunanagar,Truck,Roundabout,Yes,Rain,4,Yes,Green,Weekend,Medium,354,43,Congested,Urban Road
Haryana,25-01-2025,8.30,Rohtak,Auto,Crossroad,Yes,Cloudy,2,Yes,Amber,Weekend,High,216,28,Normal,Highway
Haryana,25-01-2025,8.45,Rohtak,Car,Crossroad,Yes,Fog,5,No,Green,Weekend,High,441,34,Accident,Rural Road
Haryana,25-01-2025,9.00,Yamunanagar,Truck,T-Junction,Yes,Fog,3,Yes,Green,Weekend,High,158,39,Normal,Rural Road
Haryana,25-01-2025,9.15,Karnal,Car,Crossroad,Yes,Cloudy,6,Yes,Amber,Weekend,Low,287,65,Congested,Urban Road
Haryana,25-01-2025,9.30,Kurukshetra,Car,Roundabout,Yes,Clear,2,Yes,Amber,Weekend,Low,358,50,Congested,Highway
Haryana,25-01-2025,9.45,Faridabad,Car,Crossroad,Yes,Sunny,2,Yes,Red,Weekend,Severe,312,63,Accident,Rural Road
Haryana,25-01-2025,10.00,Hisar,Auto,Crossroad,No,Sunny,4,Yes,Red,Weekend,Severe,178,37,Normal,Urban Road
Haryana,25-01-2025,10.15,Rohtak,Car,Crossroad,No,Fog,3,Yes,Red,Weekend,Low,522,30,Accident,Rural Road
Haryana,25-01-2025,10.30,Rohtak,Bus,T-Junction,No,Rain,2,No,Amber,Weekend,Low,572,26,Accident,Urban Road
Haryana,25-01-2025,10.45,Yamunanagar,Auto,T-Junction,No,Fog,6,No,Red,Weekend,Low,52,40,Normal,Urban Road
Haryana,25-01-2025,11.00,Sonipat,Bus,Roundabout,No,Sunny,3,Yes,Red,Weekend,Severe,560,58,Normal,Highway
Haryana,25-01-2025,11.15,Kurukshetra,Truck,Roundabout,No,Clear,2,Yes,Amber,Weekend,Medium,244,35,Congested,Highway
Haryana,25-01-2025,11.30,Rohtak,Two-Wheeler,Roundabout,No,Fog,6,Yes,Amber,Weekend,Low,376,61,Congested,Rural Road
Haryana,25-01-2025,11.45,Gurugram,Truck,Crossroad,No,Sunny,2,Yes,Green,Weekend,Low,416,49,Congested,Urban Road
Haryana,25-01-2025,12.00,Rohtak,Bus,Roundabout,No,Clear,4,Yes,Red,Weekend,Medium,396,62,Normal,Highway
Haryana,25-01-2025,12.15,Sonipat,Truck,T-Junction,No,Rain,3,No,Red,Weekend,High,385,49,Congested,Highway
Haryana,25-01-2025,12.30,Karnal,Two-Wheeler,Roundabout,No,Sunny,5,No,Red,Weekend,High,540,63,Normal,Highway
Haryana,25-01-2025,12.45,Gurugram,Auto,T-Junction,No,Clear,5,No,Amber,Weekend,Medium,74,38,Congested,Urban Road
Haryana,25-01-2025,13.00,Karnal,Two-Wheeler,T-Junction,No,Cloudy,3,No,Green,Weekend,Medium,216,51,Normal,Highway
Haryana,25-01-2025,13.15,Gurugram,Auto,Roundabout,No,Rain,5,Yes,Red,Weekend,Low,516,41,Accident,Rural Road
Haryana,25-01-2025,13.30,Faridabad,Two-Wheeler,Roundabout,No,Rain,6,No,Amber,Weekend,Low,93,38,Accident,Rural Road
Haryana,25-01-2025,13.45,Hisar,Two-Wheeler,T-Junction,No,Rain,5,Yes,Amber,Weekend,Medium,102,38,Congested,Rural Road
Haryana,25-01-2025,14.00,Gurugram,Auto,Crossroad,No,Fog,2,Yes,Green,Weekend,Severe,394,37,Normal,Urban Road
Haryana,25-01-2025,14.15,Faridabad,Auto,Crossroad,No,Rain,3,Yes,Red,Weekend,Low,61,52,Accident,Urban Road
Haryana,25-01-2025,14.30,Kurukshetra,Auto,T-Junction,No,Fog,5,Yes,Red,Weekend,Low,190,67,Normal,Highway
Haryana,25-01-2025,14.45,Gurugram,Car,Roundabout,No,Clear,3,Yes,Amber,Weekend,High,96,49,Normal,Highway
Haryana,25-01-2025,15.00,Yamunanagar,Auto,Roundabout,No,Sunny,3,Yes,Red,Weekend,High,286,21,Congested,Urban Road
Haryana,25-01-2025,15.15,Hisar,Bus,Crossroad,No,Cloudy,6,No,Green,Weekend,Severe,472,61,Congested,Urban Road
Haryana,25-01-2025,15.30,Yamunanagar,Auto,T-Junction,No,Rain,6,Yes,Amber,Weekend,Low,566,45,Congested,Urban Road
Haryana,25-01-2025,15.45,Faridabad,Bus,T-Junction,No,Rain,5,Yes,Amber,Weekend,Severe,560,69,Accident,Highway
Haryana,25-01-2025,16.00,Rohtak,Auto,Crossroad,No,Sunny,2,No,Green,Weekend,Low,374,49,Normal,Urban Road
Haryana,25-01-2025,16.15,Hisar,Car,Crossroad,No,Rain,5,No,Amber,Weekend,Severe,204,56,Normal,Rural Road
Haryana,25-01-2025,16.30,Ambala,Truck,Crossroad,No,Clear,2,No,Red,Weekend,Low,433,41,Congested,Rural Road
Haryana,25-01-2025,16.45,Faridabad,Bus,T-Junction,No,Sunny,2,No,Green,Weekend,Low,529,64,Congested,Urban Road
Haryana,25-01-2025,17.00,Kurukshetra,Two-Wheeler,Roundabout,Yes,Cloudy,3,Yes,Green,Weekend,Severe,514,25,Accident,Highway
Haryana,25-01-2025,17.15,Rohtak,Truck,Crossroad,Yes,Sunny,5,No,Red,Weekend,Severe,176,23,Congested,Urban Road
Haryana,25-01-2025,17.30,Rohtak,Car,Crossroad,Yes,Clear,3,No,Amber,Weekend,Severe,253,41,Accident,Urban Road
Haryana,25-01-2025,17.45,Kurukshetra,Truck,Crossroad,Yes,Clear,4,No,Amber,Weekend,High,189,22,Accident,Rural Road
Haryana,25-01-2025,18.00,Hisar,Car,T-Junction,Yes,Cloudy,5,Yes,Amber,Weekend,High,560,42,Congested,Urban Road
Haryana,25-01-2025,18.15,Yamunanagar,Truck,T-Junction,Yes,Cloudy,4,Yes,Amber,Weekend,Severe,464,35,Congested,Rural Road
Haryana,25-01-2025,18.30,Karnal,Two-Wheeler,Crossroad,Yes,Sunny,5,No,Red,Weekend,High,153,68,Normal,Highway
Haryana,25-01-2025,18.45,Hisar,Auto,Roundabout,Yes,Sunny,2,Yes,Red,Weekend,Medium,502,55,Normal,Urban Road
Haryana,25-01-2025,19.00,Karnal,Truck,Roundabout,No,Sunny,3,No,Red,Weekend,Medium,290,53,Congested,Highway
Haryana,25-01-2025,19.15,Ambala,Auto,Roundabout,No,Clear,6,No,Green,Weekend,Medium,537,57,Congested,Urban Road
Haryana,25-01-2025,19.30,Gurugram,Two-Wheeler,Roundabout,No,Clear,4,Yes,Amber,Weekend,Medium,491,43,Accident,Urban Road
Haryana,25-01-2025,19.45,Panipat,Auto,T-Junction,No,Sunny,6,Yes,Amber,Weekend,Severe,373,67,Congested,Highway
Haryana,25-01-2025,20.00,Ambala,Car,Roundabout,No,Rain,2,Yes,Amber,Weekend,Medium,490,49,Congested,Urban Road
Haryana,25-01-2025,20.15,Karnal,Auto,Roundabout,No,Cloudy,4,No,Green,Weekend,Severe,125,39,Normal,Urban Road
Haryana,25-01-2025,20.30,Hisar,Auto,Roundabout,No,Rain,3,Yes,Red,Weekend,Severe,96,46,Normal,Highway
Haryana,25-01-2025,20.45,Rohtak,Car,Roundabout,No,Cloudy,5,No,Red,Weekend,High,286,57,Normal,Rural Road
Haryana,25-01-2025,21.00,Faridabad,Bus,Roundabout,No,Rain,2,No,Red,Weekend,High,181,66,Congested,Highway
Haryana,25-01-2025,21.15,Hisar,Bus,Crossroad,No,Sunny,5,Yes,Green,Weekend,Low,64,62,Accident,Highway
Haryana,25-01-2025,21.30,Gurugram,Auto,T-Junction,No,Fog,6,Yes,Amber,Weekend,High,331,42,Accident,Urban Road
Haryana,25-01-2025,21.45,Panipat,Car,Crossroad,No,Fog,6,No,Amber,Weekend,High,472,21,Accident,Highway
Haryana,25-01-2025,22.00,Gurugram,Truck,Roundabout,No,Sunny,3,Yes,Green,Weekend,Low,530,49,Normal,Highway
Haryana,25-01-2025,22.15,Sonipat,Car,T-Junction,No,Rain,2,Yes,Red,Weekend,High,596,45,Accident,Rural Road
Haryana,25-01-2025,22.30,Sonipat,Two-Wheeler,Roundabout,No,Sunny,4,Yes,Red,Weekend,High,188,30,Congested,Highway
Haryana,25-01-2025,22.45,Faridabad,Auto,Roundabout,No,Sunny,2,No,Green,Weekend,Severe,212,23,Normal,Highway
Haryana,25-01-2025,23.00,Faridabad,Two-Wheeler,T-Junction,No,Clear,3,No,Red,Weekend,Severe,527,47,Accident,Urban Road
Haryana,25-01-2025,23.15,Kurukshetra,Auto,Crossroad,No,Rain,5,Yes,Amber,Weekend,Severe,167,62,Normal,Urban Road
Haryana,25-01-2025,23.30,Panipat,Two-Wheeler,Roundabout,No,Clear,4,Yes,Amber,Weekend,Medium,375,68,Normal,Rural Road
Haryana,25-01-2025,23.45,Sonipat,Car,T-Junction,No,Cloudy,2,Yes,Green,Weekend,Severe,387,46,Accident,Urban Road
Haryana,26-01-2025,0.00,Yamunanagar,Bus,Crossroad,No,Cloudy,2,No,Red,Weekend,Medium,273,37,Normal,Urban Road
Haryana,26-01-2025,0.15,Panipat,Two-Wheeler,Roundabout,No,Cloudy,4,No,Red,Weekend,Medium,286,54,Accident,Urban Road
Haryana,26-01-2025,0.30,Hisar,Auto,Roundabout,No,Clear,6,Yes,Red,Weekend,Medium,315,35,Accident,Rural Road
Haryana,26-01-2025,0.45,Kurukshetra,Truck,Crossroad,No,Fog,5,No,Green,Weekend,Severe,560,37,Normal,Highway
Haryana,26-01-2025,1.00,Faridabad,Truck,T-Junction,No,Rain,6,No,Green,Weekend,Severe,361,33,Congested,Urban Road
Haryana,26-01-2025,1.15,Ambala,Truck,Roundabout,No,Clear,5,Yes,Green,Weekend,Severe,592,37,Congested,Highway
Haryana,26-01-2025,1.30,Hisar,Truck,T-Junction,No,Clear,3,No,Amber,Weekend,Severe,273,63,Accident,Highway
Haryana,26-01-2025,1.45,Gurugram,Auto,Roundabout,No,Cloudy,3,Yes,Red,Weekend,Low,183,45,Congested,Highway
Haryana,26-01-2025,2.00,Sonipat,Two-Wheeler,Roundabout,No,Clear,4,Yes,Amber,Weekend,High,203,21,Congested,Rural Road
Haryana,26-01-2025,2.15,Yamunanagar,Truck,Crossroad,No,Sunny,6,Yes,Red,Weekend,Medium,312,47,Normal,Highway
Haryana,26-01-2025,2.30,Yamunanagar,Car,Crossroad,No,Clear,2,Yes,Green,Weekend,Low,474,44,Accident,Highway
Haryana,26-01-2025,2.45,Sonipat,Bus,Crossroad,No,Cloudy,4,No,Green,Weekend,Medium,557,30,Congested,Highway
Haryana,26-01-2025,3.00,Gurugram,Car,Roundabout,No,Sunny,4,No,Green,Weekend,Severe,258,67,Congested,Rural Road
Haryana,26-01-2025,3.15,Sonipat,Two-Wheeler,Roundabout,No,Sunny,5,No,Red,Weekend,Severe,507,47,Congested,Highway
Haryana,26-01-2025,3.30,Ambala,Truck,T-Junction,No,Clear,4,Yes,Amber,Weekend,Low,78,61,Congested,Highway
Haryana,26-01-2025,3.45,Ambala,Truck,Crossroad,No,Cloudy,2,No,Green,Weekend,Severe,71,63,Accident,Highway
Haryana,26-01-2025,4.00,Hisar,Auto,Crossroad,No,Clear,5,Yes,Amber,Weekend,High,266,49,Congested,Urban Road
Haryana,26-01-2025,4.15,Sonipat,Bus,Crossroad,No,Cloudy,3,Yes,Red,Weekend,Severe,180,37,Congested,Urban Road
Haryana,26-01-2025,4.30,Hisar,Truck,Crossroad,No,Clear,2,No,Amber,Weekend,High,168,63,Congested,Urban Road
Haryana,26-01-2025,4.45,Karnal,Car,Roundabout,No,Clear,5,No,Amber,Weekend,Medium,345,41,Congested,Rural Road
Haryana,26-01-2025,5.00,Hisar,Auto,T-Junction,No,Cloudy,6,Yes,Amber,Weekend,Medium,339,39,Congested,Urban Road
Haryana,26-01-2025,5.15,Ambala,Truck,T-Junction,No,Cloudy,6,No,Green,Weekend,Low,409,59,Normal,Urban Road
Haryana,26-01-2025,5.30,Rohtak,Car,Crossroad,No,Rain,6,No,Red,Weekend,Severe,308,55,Normal,Rural Road
Haryana,26-01-2025,5.45,Rohtak,Truck,Roundabout,No,Sunny,3,No,Green,Weekend,High,200,53,Congested,Highway
Haryana,26-01-2025,6.00,Panipat,Car,Crossroad,No,Rain,3,No,Red,Weekend,Low,315,66,Normal,Urban Road
Haryana,26-01-2025,6.15,Panipat,Truck,T-Junction,No,Clear,2,No,Amber,Weekend,Low,179,68,Accident,Urban Road
Haryana,26-01-2025,6.30,Faridabad,Bus,Crossroad,No,Clear,4,Yes,Amber,Weekend,Low,228,40,Congested,Urban Road
Haryana,26-01-2025,6.45,Faridabad,Two-Wheeler,Roundabout,No,Cloudy,5,Yes,Green,Weekend,Severe,130,48,Congested,Urban Road
Haryana,26-01-2025,7.00,Panipat,Truck,Crossroad,No,Fog,3,No,Red,Weekend,Medium,482,48,Congested,Urban Road
Haryana,26-01-2025,7.15,Gurugram,Truck,Crossroad,No,Sunny,2,No,Amber,Weekend,Medium,130,24,Congested,Rural Road
Haryana,26-01-2025,7.30,Faridabad,Bus,Crossroad,No,Sunny,6,No,Green,Weekend,Medium,236,58,Normal,Urban Road
Haryana,26-01-2025,7.45,Kurukshetra,Auto,T-Junction,No,Clear,5,Yes,Red,Weekend,Medium,595,59,Congested,Urban Road
Haryana,26-01-2025,8.00,Ambala,Truck,T-Junction,Yes,Sunny,2,No,Amber,Weekend,High,335,65,Accident,Rural Road
Haryana,26-01-2025,8.15,Sonipat,Truck,Roundabout,Yes,Cloudy,3,No,Amber,Weekend,High,419,45,Accident,Urban Road
Haryana,26-01-2025,8.30,Gurugram,Truck,Roundabout,Yes,Rain,2,No,Red,Weekend,High,139,70,Normal,Urban Road
Haryana,26-01-2025,8.45,Faridabad,Bus,T-Junction,Yes,Sunny,2,No,Green,Weekend,High,379,51,Normal,Urban Road
Haryana,26-01-2025,9.00,Kurukshetra,Truck,T-Junction,Yes,Sunny,3,No,Amber,Weekend,High,585,49,Congested,Rural Road
Haryana,26-01-2025,9.15,Ambala,Car,Crossroad,Yes,Fog,4,No,Amber,Weekend,Medium,148,51,Normal,Rural Road
Haryana,26-01-2025,9.30,Sonipat,Two-Wheeler,Roundabout,Yes,Rain,4,Yes,Green,Weekend,High,268,45,Congested,Urban Road
Haryana,26-01-2025,9.45,Hisar,Bus,Roundabout,Yes,Cloudy,3,Yes,Amber,Weekend,Low,235,51,Normal,Rural Road
Haryana,26-01-2025,10.00,Ambala,Auto,T-Junction,No,Cloudy,2,No,Green,Weekend,Low,347,36,Normal,Urban Road
Haryana,26-01-2025,10.15,Ambala,Bus,T-Junction,No,Fog,2,Yes,Amber,Weekend,Low,358,45,Normal,Rural Road
Haryana,26-01-2025,10.30,Sonipat,Car,T-Junction,No,Fog,3,Yes,Red,Weekend,High,498,66,Accident,Rural Road
Haryana,26-01-2025,10.45,Sonipat,Truck,Roundabout,No,Clear,4,Yes,Amber,Weekend,High,140,46,Normal,Rural Road
Haryana,26-01-2025,11.00,Gurugram,Bus,Crossroad,No,Rain,6,Yes,Red,Weekend,Low,300,32,Accident,Highway
Haryana,26-01-2025,11.15,Yamunanagar,Auto,Roundabout,No,Cloudy,5,No,Amber,Weekend,High,182,50,Accident,Highway
Haryana,26-01-2025,11.30,Panipat,Two-Wheeler,Crossroad,No,Clear,4,Yes,Red,Weekend,High,134,45,Normal,Rural Road
Haryana,26-01-2025,11.45,Yamunanagar,Auto,T-Junction,No,Rain,2,Yes,Green,Weekend,Low,64,54,Accident,Rural Road
Haryana,26-01-2025,12.00,Panipat,Car,Crossroad,No,Fog,5,No,Green,Weekend,Severe,280,34,Congested,Rural Road
Haryana,26-01-2025,12.15,Faridabad,Car,Crossroad,No,Fog,3,Yes,Red,Weekend,Severe,108,24,Normal,Urban Road
Haryana,26-01-2025,12.30,Kurukshetra,Bus,T-Junction,No,Sunny,3,No,Red,Weekend,Low,337,55,Accident,Urban Road
Haryana,26-01-2025,12.45,Ambala,Auto,Crossroad,No,Clear,5,Yes,Red,Weekend,High,486,21,Congested,Urban Road
Haryana,26-01-2025,13.00,Ambala,Two-Wheeler,T-Junction,No,Sunny,4,No,Red,Weekend,Low,197,70,Accident,Rural Road
Haryana,26-01-2025,13.15,Faridabad,Auto,T-Junction,No,Fog,4,No,Red,Weekend,High,464,38,Congested,Urban Road
Haryana,26-01-2025,13.30,Ambala,Auto,Roundabout,No,Clear,3,No,Green,Weekend,Severe,479,22,Accident,Highway
Haryana,26-01-2025,13.45,Gurugram,Car,T-Junction,No,Fog,6,No,Amber,Weekend,Medium,534,54,Accident,Highway
Haryana,26-01-2025,14.00,Sonipat,Bus,Crossroad,No,Sunny,2,No,Red,Weekend,High,565,45,Congested,Highway
Haryana,26-01-2025,14.15,Gurugram,Two-Wheeler,T-Junction,No,Cloudy,5,Yes,Amber,Weekend,Severe,413,25,Congested,Rural Road
Haryana,26-01-2025,14.30,Gurugram,Auto,Crossroad,No,Rain,4,No,Red,Weekend,Severe,78,64,Accident,Highway
Haryana,26-01-2025,14.45,Kurukshetra,Bus,T-Junction,No,Fog,6,No,Red,Weekend,Low,274,58,Normal,Highway
Haryana,26-01-2025,15.00,Rohtak,Two-Wheeler,T-Junction,No,Cloudy,6,No,Red,Weekend,Medium,366,65,Congested,Urban Road
Haryana,26-01-2025,15.15,Hisar,Two-Wheeler,T-Junction,No,Clear,3,Yes,Amber,Weekend,Severe,599,36,Accident,Highway
Haryana,26-01-2025,15.30,Yamunanagar,Auto,T-Junction,No,Rain,3,Yes,Red,Weekend,High,534,52,Accident,Urban Road
Haryana,26-01-2025,15.45,Hisar,Bus,T-Junction,No,Cloudy,5,Yes,Red,Weekend,Medium,336,66,Normal,Urban Road
Haryana,26-01-2025,16.00,Kurukshetra,Auto,Roundabout,No,Cloudy,3,Yes,Amber,Weekend,Severe,334,37,Congested,Urban Road
Haryana,26-01-2025,16.15,Kurukshetra,Two-Wheeler,Roundabout,No,Cloudy,6,No,Red,Weekend,Low,138,58,Normal,Highway
Haryana,26-01-2025,16.30,Yamunanagar,Truck,Crossroad,No,Fog,6,Yes,Green,Weekend,High,315,48,Accident,Rural Road
Haryana,26-01-2025,16.45,Kurukshetra,Car,T-Junction,No,Rain,3,No,Red,Weekend,Severe,588,49,Normal,Rural Road
Haryana,26-01-2025,17.00,Gurugram,Auto,Crossroad,Yes,Rain,3,Yes,Green,Weekend,Low,304,31,Congested,Urban Road
Haryana,26-01-2025,17.15,Rohtak,Car,T-Junction,Yes,Fog,2,No,Red,Weekend,High,463,30,Normal,Highway
Haryana,26-01-2025,17.30,Faridabad,Truck,T-Junction,Yes,Cloudy,4,No,Green,Weekend,Medium,361,56,Congested,Urban Road
Haryana,26-01-2025,17.45,Sonipat,Auto,Roundabout,Yes,Clear,5,Yes,Amber,Weekend,Low,269,46,Accident,Urban Road
Haryana,26-01-2025,18.00,Ambala,Car,T-Junction,Yes,Rain,6,Yes,Green,Weekend,Severe,407,55,Congested,Urban Road
Haryana,26-01-2025,18.15,Kurukshetra,Auto,Roundabout,Yes,Sunny,5,Yes,Green,Weekend,Low,407,67,Normal,Highway
Haryana,26-01-2025,18.30,Hisar,Truck,Roundabout,Yes,Fog,4,No,Red,Weekend,High,270,64,Congested,Urban Road
Haryana,26-01-2025,18.45,Hisar,Car,Roundabout,Yes,Rain,2,No,Red,Weekend,Low,502,29,Congested,Highway
Haryana,26-01-2025,19.00,Yamunanagar,Auto,Crossroad,No,Cloudy,5,Yes,Amber,Weekend,High,143,60,Normal,Rural Road
Haryana,26-01-2025,19.15,Yamunanagar,Bus,Roundabout,No,Cloudy,3,No,Red,Weekend,High,417,28,Accident,Urban Road
Haryana,26-01-2025,19.30,Kurukshetra,Bus,T-Junction,No,Sunny,4,Yes,Amber,Weekend,Low,433,33,Accident,Highway
Haryana,26-01-2025,19.45,Rohtak,Two-Wheeler,T-Junction,No,Clear,5,No,Amber,Weekend,Severe,306,49,Accident,Urban Road
Haryana,26-01-2025,20.00,Faridabad,Auto,Roundabout,No,Sunny,2,No,Amber,Weekend,High,64,67,Accident,Highway
Haryana,26-01-2025,20.15,Sonipat,Bus,Crossroad,No,Fog,3,Yes,Amber,Weekend,Low,591,51,Congested,Urban Road
Haryana,26-01-2025,20.30,Ambala,Auto,T-Junction,No,Cloudy,6,Yes,Amber,Weekend,Medium,271,36,Accident,Rural Road
Haryana,26-01-2025,20.45,Hisar,Bus,Crossroad,No,Fog,6,Yes,Green,Weekend,Severe,556,24,Congested,Highway
Haryana,26-01-2025,21.00,Panipat,Auto,Roundabout,No,Rain,4,No,Green,Weekend,Severe,162,29,Congested,Urban Road
Haryana,26-01-2025,21.15,Kurukshetra,Auto,T-Junction,No,Sunny,2,No,Green,Weekend,Severe,194,63,Congested,Rural Road
Haryana,26-01-2025,21.30,Faridabad,Car,Roundabout,No,Sunny,3,Yes,Green,Weekend,High,123,39,Normal,Rural Road
Haryana,26-01-2025,21.45,Kurukshetra,Auto,Crossroad,No,Rain,4,Yes,Green,Weekend,Medium,235,63,Congested,Urban Road
Haryana,26-01-2025,22.00,Panipat,Two-Wheeler,Roundabout,No,Fog,2,No,Amber,Weekend,Low,267,39,Normal,Rural Road
Haryana,26-01-2025,22.15,Yamunanagar,Truck,T-Junction,No,Fog,2,Yes,Red,Weekend,Low,369,27,Normal,Urban Road
Haryana,26-01-2025,22.30,Karnal,Auto,Crossroad,No,Fog,5,No,Green,Weekend,Severe,511,53,Accident,Highway
Haryana,26-01-2025,22.45,Karnal,Car,Crossroad,No,Fog,3,Yes,Amber,Weekend,Medium,327,62,Accident,Urban Road
Haryana,26-01-2025,23.00,Yamunanagar,Auto,T-Junction,No,Cloudy,5,No,Red,Weekend,Low,518,41,Congested,Highway
Haryana,26-01-2025,23.15,Karnal,Bus,Roundabout,No,Cloudy,6,Yes,Amber,Weekend,Severe,477,27,Normal,Urban Road
Haryana,26-01-2025,23.30,Rohtak,Truck,T-Junction,No,Fog,3,Yes,Amber,Weekend,Low,478,49,Normal,Urban Road
Haryana,26-01-2025,23.45,Yamunanagar,Car,Roundabout,No,Clear,6,Yes,Green,Weekend,Severe,484,42,Congested,Rural Road
Haryana,27-01-2025,0.00,Sonipat,Auto,Roundabout,No,Sunny,4,Yes,Amber,Weekday,Low,210,47,Normal,Rural Road
Haryana,27-01-2025,0.15,Kurukshetra,Truck,Crossroad,No,Fog,6,No,Red,Weekday,High,500,51,Normal,Rural Road
Haryana,27-01-2025,0.30,Ambala,Two-Wheeler,Crossroad,No,Sunny,4,No,Green,Weekday,High,285,37,Accident,Highway
Haryana,27-01-2025,0.45,Faridabad,Auto,Roundabout,No,Fog,5,No,Amber,Weekday,Medium,194,36,Normal,Urban Road
Haryana,27-01-2025,1.00,Faridabad,Car,Roundabout,No,Cloudy,2,Yes,Green,Weekday,Medium,534,36,Congested,Highway
Haryana,27-01-2025,1.15,Gurugram,Auto,Roundabout,No,Cloudy,4,Yes,Green,Weekday,Low,389,35,Accident,Urban Road
Haryana,27-01-2025,1.30,Panipat,Truck,T-Junction,No,Rain,6,No,Amber,Weekday,High,451,53,Normal,Highway
Haryana,27-01-2025,1.45,Panipat,Truck,T-Junction,No,Cloudy,6,Yes,Green,Weekday,High,88,37,Congested,Rural Road
Haryana,27-01-2025,2.00,Faridabad,Auto,Roundabout,No,Clear,4,Yes,Red,Weekday,Low,336,59,Congested,Urban Road
